"","teams","opp","date","opener.odds","opener.juice","pinn.odds","pinn.juice","opener","totals","totalsjuice"
"3727","Tennessee","Miami",2017-10-08,-3,-125,NA,-110,43.5,41.5,-109
"3728","Miami","Tennessee",2017-10-08,3,105,0,-110,43.5,41.5,-101
"3729","L.A. Chargers","N.Y. Giants",2017-10-08,3.5,-115,3,-104,44.5,45.5,-102
"3730","N.Y. Giants","L.A. Chargers",2017-10-08,-3.5,-105,-3,-106,44.5,45.5,-108
"3731","Baltimore","Oakland",2017-10-08,2.5,-112,3,-105,40,40.5,-110
"3732","Oakland","Baltimore",2017-10-08,-2.5,-108,-3,-105,40,40.5,-100
"3733","Seattle","L.A. Rams",2017-10-08,-2.5,-110,2,102,47.5,46.5,-101
"3734","L.A. Rams","Seattle",2017-10-08,2.5,-110,-2,-113,47.5,46.5,-109
"3735","Green Bay","Dallas",2017-10-08,2,-110,2.5,104,52.5,52,-113
"3736","Dallas","Green Bay",2017-10-08,-2,-110,-2.5,-115,52.5,52,102
"3737","Kansas City","Houston",2017-10-08,-3,-105,-2,-109,47,45,102
"3738","Houston","Kansas City",2017-10-08,3,-115,2,-101,47,45,-113
"3739","Minnesota","Chicago",2017-10-09,-3.5,-110,-3.5,103,40.5,41,-102
"3740","Chicago","Minnesota",2017-10-09,3.5,-110,3.5,-114,40.5,41,-108
"3741","Philadelphia","Carolina",2017-10-12,3,-125,3,-113,44.5,44,106
"3742","Carolina","Philadelphia",2017-10-12,-3,105,-3,102,44.5,44,-117
"3743","Green Bay","Minnesota",2017-10-15,-3,-115,-3,102,46.5,46,-110
"3744","Minnesota","Green Bay",2017-10-15,3,-105,3,-113,46.5,46,-100
"3745","Cleveland","Houston",2017-10-15,10.5,-110,7.5,-113,44,46,-103
"3746","Houston","Cleveland",2017-10-15,-10.5,-110,-7.5,102,44,46,-107
"3747","Detroit","New Orleans",2017-10-15,3,-120,6,-115,51,50.5,-101
"3748","New Orleans","Detroit",2017-10-15,-3,100,-6,104,51,50.5,-109
"3749","Miami","Atlanta",2017-10-15,9,-110,14,-110,48,46,-110
"3750","Atlanta","Miami",2017-10-15,-9,-110,-14,100,48,46,-100
"3751","New England","N.Y. Jets",2017-10-15,-10.5,-110,-9,-105,47,48.5,-107
"3752","N.Y. Jets","New England",2017-10-15,10.5,-110,9,-105,47,48.5,-103
"3753","Chicago","Baltimore",2017-10-15,6.5,100,5.5,-109,39.5,39.5,-113
"3754","Baltimore","Chicago",2017-10-15,-6.5,-120,-5.5,-101,39.5,39.5,102
"3755","San Francisco","Washington",2017-10-15,9,-110,12,-119,46.5,46,-105
"3756","Washington","San Francisco",2017-10-15,-9,-110,-12,108,46.5,46,-105
"3757","Tampa Bay","Arizona",2017-10-15,0,-110,-2.5,-115,44.5,46.5,-105
"3758","Arizona","Tampa Bay",2017-10-15,0,-110,2.5,104,44.5,46.5,-105
"3759","L.A. Rams","Jacksonville",2017-10-15,0,-110,1,-102,43.5,42,-100
"3760","Jacksonville","L.A. Rams",2017-10-15,0,-110,-1,-108,43.5,42,-110
"3761","L.A. Chargers","Oakland",2017-10-15,4,-110,3,-104,50.5,48.5,106
"3762","Oakland","L.A. Chargers",2017-10-15,-4,-110,-3,-106,50.5,48.5,-117
"3763","Pittsburgh","Kansas City",2017-10-15,3.5,-110,3.5,-123,47,46.5,-105
"3764","Kansas City","Pittsburgh",2017-10-15,-3.5,-110,-3.5,111,47,46.5,-105
"3765","N.Y. Giants","Denver",2017-10-15,9,-105,14,-113,40.5,37.5,104
"3766","Denver","N.Y. Giants",2017-10-15,-9,-115,-14,102,40.5,37.5,-115
"3767","Indianapolis","Tennessee",2017-10-16,8,-110,7,-109,49,46,102
"3768","Tennessee","Indianapolis",2017-10-16,-8,-110,-7,-101,49,46,-113
"3769","Kansas City","Oakland",2017-10-19,-2.5,-115,-3,-106,47,46.5,102
"3770","Oakland","Kansas City",2017-10-19,2.5,-105,3,-104,47,46.5,-113
"3771","Baltimore","Minnesota",2017-10-22,4.5,-105,5,-104,39.5,37.5,-108
"3772","Minnesota","Baltimore",2017-10-22,-4.5,-115,-5,-106,39.5,37.5,-102
"3773","Tennessee","Cleveland",2017-10-22,-6.5,-110,-5.5,-105,46.5,42.5,-102
"3774","Cleveland","Tennessee",2017-10-22,6.5,-110,5.5,-105,46.5,42.5,-108
"3775","N.Y. Jets","Miami",2017-10-22,3,100,3,-104,39,40,-102
"3776","Miami","N.Y. Jets",2017-10-22,-3,-120,-3,-106,39,40,-108
"3777","Jacksonville","Indianapolis",2017-10-22,-3,-110,-3,-110,44,41,-110
"3778","Indianapolis","Jacksonville",2017-10-22,3,-110,3,-100,44,41,-100
"3779","Arizona","L.A. Rams",2017-10-22,2,-110,3,106,47.5,45.5,-103
"3780","L.A. Rams","Arizona",2017-10-22,-2,-110,-3,-117,47.5,45.5,-107
"3781","Carolina","Chicago",2017-10-22,-4,-110,-2.5,-114,41,39.5,-100
"3782","Chicago","Carolina",2017-10-22,4,-110,2.5,103,41,39.5,-110
"3783","Tampa Bay","Buffalo",2017-10-22,3,110,3,105,44,46.5,-108
"3784","Buffalo","Tampa Bay",2017-10-22,-3,-130,-3,-116,44,46.5,-102
"3785","New Orleans","Green Bay",2017-10-22,-4.5,-115,-3.5,-113,47.5,45.5,-104
"3786","Green Bay","New Orleans",2017-10-22,4.5,-105,3.5,102,47.5,45.5,-106
"3787","Dallas","San Francisco",2017-10-22,-4,-110,-6.5,-103,47,48,-103
"3788","San Francisco","Dallas",2017-10-22,4,-110,6.5,-107,47,48,-107
"3789","Seattle","N.Y. Giants",2017-10-22,-7.5,-110,-4,-110,39,39,-102
"3790","N.Y. Giants","Seattle",2017-10-22,7.5,-110,4,-100,39,39,-108
"3791","Denver","L.A. Chargers",2017-10-22,-2.5,-110,-1,-100,42.5,41,-109
"3792","L.A. Chargers","Denver",2017-10-22,2.5,-110,1,-110,42.5,41,-101
"3793","Cincinnati","Pittsburgh",2017-10-22,3.5,100,4,-100,42,40,-110
"3794","Pittsburgh","Cincinnati",2017-10-22,-3.5,-120,-4,-110,42,40,100
"3795","Atlanta","New England",2017-10-22,3.5,105,3,-115,53.5,56.5,-101
"3796","New England","Atlanta",2017-10-22,-3.5,-125,-3,104,53.5,56.5,-109
"3797","Washington","Philadelphia",2017-10-23,4,-105,5,-107,48.5,48.5,100
"3798","Philadelphia","Washington",2017-10-23,-4,-115,-5,-103,48.5,48.5,-110
"3799","Miami","Baltimore",2017-10-26,2.5,-110,3,-103,37.5,38,-104
"3800","Baltimore","Miami",2017-10-26,-2.5,-110,-3,-107,37.5,38,-106
"3801","Minnesota","Cleveland",2017-10-29,-7.5,-110,-11,-108,37.5,38.5,-113
"3802","Cleveland","Minnesota",2017-10-29,7.5,-110,11,-102,37.5,38.5,102
"3803","San Francisco","Philadelphia",2017-10-29,13,-120,13,-100,47.5,45,-101
"3804","Philadelphia","San Francisco",2017-10-29,-13,100,-13,-110,47.5,45,-109
"3805","Oakland","Buffalo",2017-10-29,3,-115,2.5,-104,46,47,-106
"3806","Buffalo","Oakland",2017-10-29,-3,-105,-2.5,-106,46,47,-104
"3807","Indianapolis","Cincinnati",2017-10-29,10,-110,11,-110,41,44,100
"3808","Cincinnati","Indianapolis",2017-10-29,-10,-110,-11,-100,41,44,-110
"3809","Carolina","Tampa Bay",2017-10-29,2,-110,1.5,-100,44,46,102
"3810","Tampa Bay","Carolina",2017-10-29,-2,-110,-1.5,-110,44,46,-113
"3811","Chicago","New Orleans",2017-10-29,-7.5,-110,7.5,-104,48,46,100
"3812","New Orleans","Chicago",2017-10-29,7.5,-110,-7.5,-106,48,46,-110
"3813","Atlanta","N.Y. Jets",2017-10-29,-7,-115,-6.5,-113,46.5,43.5,-119
"3814","N.Y. Jets","Atlanta",2017-10-29,7,-105,6.5,102,46.5,43.5,108
"3815","L.A. Chargers","New England",2017-10-29,6.5,-115,6.5,-100,49,49.5,-105
"3816","New England","L.A. Chargers",2017-10-29,-6.5,-105,-6.5,-110,49,49.5,-105
"3817","Houston","Seattle",2017-10-29,4.5,-110,6,-108,42,45,-105
"3818","Seattle","Houston",2017-10-29,-4.5,-110,-6,-102,42,45,-105
"3819","Dallas","Washington",2017-10-29,1.5,-105,-3,-115,50.5,46.5,-113
"3820","Washington","Dallas",2017-10-29,-1.5,-115,3,104,50.5,46.5,102
"3821","Pittsburgh","Detroit",2017-10-29,-3,100,-3,-120,45,44.5,-110
"3822","Detroit","Pittsburgh",2017-10-29,3,-120,3,109,45,44.5,-100
"3823","Denver","Kansas City",2017-10-30,7,-117,7,-107,43,42,102
"3824","Kansas City","Denver",2017-10-30,-7,-103,-7,-103,43,42,-113
"3825","Buffalo","N.Y. Jets",2017-11-02,-3.5,-120,-3,-124,42,42,-108
"3826","N.Y. Jets","Buffalo",2017-11-02,3.5,100,3,112,42,42,-102
"3827","Tampa Bay","New Orleans",2017-11-05,7,-110,7,-109,50,54,-110
"3828","New Orleans","Tampa Bay",2017-11-05,-7,-110,-7,-101,50,54,-100
"3829","Baltimore","Tennessee",2017-11-05,4.5,-110,3,107,43,41,102
"3830","Tennessee","Baltimore",2017-11-05,-4.5,-110,-3,-118,43,41,-113
"3831","L.A. Rams","N.Y. Giants",2017-11-05,-3.5,-120,-5.5,-113,43.5,42.5,-102
"3832","N.Y. Giants","L.A. Rams",2017-11-05,3.5,100,5.5,102,43.5,42.5,-108
"3833","Cincinnati","Jacksonville",2017-11-05,2,-110,6,-110,39.5,38,-107
"3834","Jacksonville","Cincinnati",2017-11-05,-2,-110,-6,-100,39.5,38,-103
"3835","Indianapolis","Houston",2017-11-05,11.5,-105,6,-100,48,45,-103
"3836","Houston","Indianapolis",2017-11-05,-11.5,-115,-6,-110,48,45,-107
"3837","Atlanta","Carolina",2017-11-05,1.5,-110,-3,104,44,42,102
"3838","Carolina","Atlanta",2017-11-05,-1.5,-110,3,-115,44,42,-113
"3839","Denver","Philadelphia",2017-11-05,7,-110,7,-114,44,41,-102
"3840","Philadelphia","Denver",2017-11-05,-7,-110,-7,103,44,41,-108
"3841","Arizona","San Francisco",2017-11-05,-1,-115,-2.5,-102,39.5,39,-104
"3842","San Francisco","Arizona",2017-11-05,1,-105,2.5,-108,39.5,39,-106
"3843","Washington","Seattle",2017-11-05,6,-110,8,-105,45,44.5,-103
"3844","Seattle","Washington",2017-11-05,-6,-110,-8,-105,45,44.5,-107
"3845","Kansas City","Dallas",2017-11-05,1,-110,2,-103,48.5,53,-106
"3846","Dallas","Kansas City",2017-11-05,-1,-110,-2,-107,48.5,53,-104
"3847","Oakland","Miami",2017-11-05,-2.5,-115,-3,-110,43.5,44.5,-100
"3848","Miami","Oakland",2017-11-05,2.5,-105,3,100,43.5,44.5,-110
"3849","Detroit","Green Bay",2017-11-06,0,-110,-2.5,-108,43,42.5,-110
"3850","Green Bay","Detroit",2017-11-06,0,-110,2.5,-102,43,42.5,-100
"3851","Seattle","Arizona",2017-11-09,-5,-110,-6,-101,42.5,40,-109
"3852","Arizona","Seattle",2017-11-09,5,-110,6,-109,42.5,40,-101
"3853","Pittsburgh","Indianapolis",2017-11-12,-9.5,-110,-10.5,-110,43,47,-104
"3854","Indianapolis","Pittsburgh",2017-11-12,9.5,-110,10.5,-100,43,47,-106
"3855","Minnesota","Washington",2017-11-12,-2.5,-120,-1,103,42.5,43,-107
"3856","Washington","Minnesota",2017-11-12,2.5,100,1,-114,42.5,43,-103
"3857","L.A. Chargers","Jacksonville",2017-11-12,3.5,-105,5,-102,41.5,40.5,-110
"3858","Jacksonville","L.A. Chargers",2017-11-12,-3.5,-115,-5,-108,41.5,40.5,-100
"3859","New Orleans","Buffalo",2017-11-12,-2.5,-115,-2,-107,48.5,48.5,101
"3860","Buffalo","New Orleans",2017-11-12,2.5,-105,2,-103,48.5,48.5,-111
"3861","Green Bay","Chicago",2017-11-12,3,-110,4.5,104,38,37.5,-104
"3862","Chicago","Green Bay",2017-11-12,-3,-110,-4.5,-115,38,37.5,-106
"3863","Cincinnati","Tennessee",2017-11-12,3.5,-115,4.5,-100,40.5,40.5,-111
"3864","Tennessee","Cincinnati",2017-11-12,-3.5,-105,-4.5,-110,40.5,40.5,101
"3865","N.Y. Jets","Tampa Bay",2017-11-12,1.5,-110,1,106,41,44.5,-106
"3866","Tampa Bay","N.Y. Jets",2017-11-12,-1.5,-110,-1,-117,41,44.5,-104
"3867","Cleveland","Detroit",2017-11-12,9.5,-110,10.5,-119,44,42.5,-108
"3868","Detroit","Cleveland",2017-11-12,-9.5,-110,-10.5,108,44,42.5,-102
"3869","Houston","L.A. Rams",2017-11-12,11,-110,12,-101,47,45,-102
"3870","L.A. Rams","Houston",2017-11-12,-11,-110,-12,-109,47,45,-108
"3871","N.Y. Giants","San Francisco",2017-11-12,1,-110,-3,-113,42,41.5,106
"3872","San Francisco","N.Y. Giants",2017-11-12,-1,-110,3,102,42,41.5,-117
"3873","Dallas","Atlanta",2017-11-12,3,-110,3.5,-105,53,49,-101
"3874","Atlanta","Dallas",2017-11-12,-3,-110,-3.5,-105,53,49,-109
"3875","New England","Denver",2017-11-12,-7,-120,-7,111,46.5,45,106
"3876","Denver","New England",2017-11-12,7,100,7,-123,46.5,45,-117
"3877","Miami","Carolina",2017-11-13,7.5,-110,8,-110,39.5,38.5,-103
"3878","Carolina","Miami",2017-11-13,-7.5,-110,-8,-100,39.5,38.5,-107
"3879","Tennessee","Pittsburgh",2017-11-16,6.5,100,7,-113,44,44.5,-100
"3880","Pittsburgh","Tennessee",2017-11-16,-6.5,-120,-7,102,44,44.5,-110
"3881","L.A. Rams","Minnesota",2017-11-19,2.5,-110,1,-103,46.5,46,-113
"3882","Minnesota","L.A. Rams",2017-11-19,-2.5,-110,-1,-107,46.5,46,102
"3883","Baltimore","Green Bay",2017-11-19,-2.5,-105,-2.5,-108,38.5,38.5,-103
"3884","Green Bay","Baltimore",2017-11-19,2.5,-115,2.5,-102,38.5,38.5,-107
"3885","Arizona","Houston",2017-11-19,-2,-110,2.5,-107,38.5,38,-103
"3886","Houston","Arizona",2017-11-19,2,-110,-2.5,-103,38.5,38,-107
"3887","Washington","New Orleans",2017-11-19,7.5,-110,9.5,-113,50.5,52.5,-105
"3888","New Orleans","Washington",2017-11-19,-7.5,-110,-9.5,102,50.5,52.5,-105
"3889","Jacksonville","Cleveland",2017-11-19,-7.5,-105,-7.5,102,38,37,-102
"3890","Cleveland","Jacksonville",2017-11-19,7.5,-115,7.5,-113,38,37,-108
"3891","Detroit","Chicago",2017-11-19,-2.5,-125,-3,-103,44,41,-101
"3892","Chicago","Detroit",2017-11-19,2.5,105,3,-107,44,41,-109
"3893","Tampa Bay","Miami",2017-11-19,2.5,100,-1,-113,40,44,100
"3894","Miami","Tampa Bay",2017-11-19,-2.5,-120,1,102,40,44,-110
"3895","Kansas City","N.Y. Giants",2017-11-19,-13,-110,-10,108,43.5,44.5,-105
"3896","N.Y. Giants","Kansas City",2017-11-19,13,-110,10,-119,43.5,44.5,-105
"3897","Buffalo","L.A. Chargers",2017-11-19,4.5,-115,7,-109,43.5,41.5,100
"3898","L.A. Chargers","Buffalo",2017-11-19,-4.5,-105,-7,-101,43.5,41.5,-110
"3899","New England","Oakland",2017-11-19,-5,-110,-7,-101,50,55,-108
"3900","Oakland","New England",2017-11-19,5,-110,7,-109,50,55,-102
"3901","Cincinnati","Denver",2017-11-19,2.5,100,2.5,116,40,37.5,-103
"3902","Denver","Cincinnati",2017-11-19,-2.5,-120,-2.5,-128,40,37.5,-107
"3903","Philadelphia","Dallas",2017-11-19,-3,-120,-6,-100,47,48,-101
"3904","Dallas","Philadelphia",2017-11-19,3,100,6,-110,47,48,-109
"3905","Atlanta","Seattle",2017-11-20,3,-120,1,-104,45,46,-108
"3906","Seattle","Atlanta",2017-11-20,-3,100,-1,-106,45,46,-102
"3907","Minnesota","Detroit",2017-11-23,0,-110,-2.5,-110,45,46,-103
"3908","Detroit","Minnesota",2017-11-23,0,-110,2.5,100,45,46,-107
"3909","L.A. Chargers","Dallas",2017-11-23,4,-110,-1,-110,47.5,46.5,-106
"3910","Dallas","L.A. Chargers",2017-11-23,-4,-110,1,-100,47.5,46.5,-104
"3911","N.Y. Giants","Washington",2017-11-23,7,100,7,-102,41.5,44,-102
"3912","Washington","N.Y. Giants",2017-11-23,-7,-120,-7,-108,41.5,44,-108
"3913","Tennessee","Indianapolis",2017-11-26,-3.5,-110,-3,-123,44,46.5,102
"3914","Indianapolis","Tennessee",2017-11-26,3.5,-110,3,111,44,46.5,-113
"3915","Carolina","N.Y. Jets",2017-11-26,-5,-110,-5.5,-110,39.5,39.5,-101
"3916","N.Y. Jets","Carolina",2017-11-26,5,-110,5.5,-100,39.5,39.5,-109
"3917","Cleveland","Cincinnati",2017-11-26,7.5,-105,7.5,-113,38,39,-110
"3918","Cincinnati","Cleveland",2017-11-26,-7.5,-115,-7.5,102,38,39,100
"3919","Tampa Bay","Atlanta",2017-11-26,10,-120,10.5,-117,49,47,-115
"3920","Atlanta","Tampa Bay",2017-11-26,-10,100,-10.5,106,49,47,104
"3921","Miami","New England",2017-11-26,16,-110,17,-125,47.5,49,-108
"3922","New England","Miami",2017-11-26,-16,-110,-17,113,47.5,49,-102
"3923","Buffalo","Kansas City",2017-11-26,9.5,-110,8.5,-115,45,47.5,-110
"3924","Kansas City","Buffalo",2017-11-26,-9.5,-110,-8.5,104,45,47.5,-100
"3925","Chicago","Philadelphia",2017-11-26,13,-110,14,-123,44,43.5,103
"3926","Philadelphia","Chicago",2017-11-26,-13,-110,-14,111,44,43.5,-114
"3927","Seattle","San Francisco",2017-11-26,-6.5,-110,-7,106,42,45,-107
"3928","San Francisco","Seattle",2017-11-26,6.5,-110,7,-117,42,45,-103
"3929","New Orleans","L.A. Rams",2017-11-26,2.5,-110,2.5,107,54,54,-103
"3930","L.A. Rams","New Orleans",2017-11-26,-2.5,-110,-2.5,-118,54,54,-107
"3931","Jacksonville","Arizona",2017-11-26,-3.5,-110,-6.5,100,38,37.5,108
"3932","Arizona","Jacksonville",2017-11-26,3.5,-110,6.5,-110,38,37.5,-119
"3933","Denver","Oakland",2017-11-26,4.5,-110,3.5,101,43,41,-106
"3934","Oakland","Denver",2017-11-26,-4.5,-110,-3.5,-111,43,41,-104
"3935","Green Bay","Pittsburgh",2017-11-26,14.5,-110,14,-104,41.5,43,-101
"3936","Pittsburgh","Green Bay",2017-11-26,-14.5,-110,-14,-106,41.5,43,-109
"3937","Houston","Baltimore",2017-11-27,7,100,7.5,-103,38,39.5,-102
"3938","Baltimore","Houston",2017-11-27,-7,-120,-7.5,-107,38,39.5,-108
"3939","Washington","Dallas",2017-11-30,1.5,-105,-1.5,-107,44,47,103
"3940","Dallas","Washington",2017-11-30,-1.5,-115,1.5,-103,44,47,-114
"3941","Tampa Bay","Green Bay",2017-12-03,0,-110,3,104,44.5,45,-115
"3942","Green Bay","Tampa Bay",2017-12-03,0,-110,-3,-115,44.5,45,104
"3943","Minnesota","Atlanta",2017-12-03,2.5,-105,2,-110,47,48.5,-102
"3944","Atlanta","Minnesota",2017-12-03,-2.5,-115,-2,100,47,48.5,-108
"3945","San Francisco","Chicago",2017-12-03,4.5,-105,2.5,103,39,42,-107
"3946","Chicago","San Francisco",2017-12-03,-4.5,-115,-2.5,-114,39,42,-103
"3947","Detroit","Baltimore",2017-12-03,3,-115,2.5,-106,40,43,-100
"3948","Baltimore","Detroit",2017-12-03,-3,-105,-2.5,-104,40,43,-110
"3949","Denver","Miami",2017-12-03,1,-110,-1,-110,37.5,41,-105
"3950","Miami","Denver",2017-12-03,-1,-110,1,100,37.5,41,-105
"3951","Indianapolis","Jacksonville",2017-12-03,7.5,-105,10,-114,41,41,-104
"3952","Jacksonville","Indianapolis",2017-12-03,-7.5,-115,-10,103,41,41,-106
"3953","Houston","Tennessee",2017-12-03,7,-110,7,-108,42.5,42.5,-104
"3954","Tennessee","Houston",2017-12-03,-7,-110,-7,-102,42.5,42.5,-106
"3955","Kansas City","N.Y. Jets",2017-12-03,-4.5,-110,-3.5,-108,43.5,44,-105
"3956","N.Y. Jets","Kansas City",2017-12-03,4.5,-110,3.5,-102,43.5,44,-105
"3957","New England","Buffalo",2017-12-03,-9,-110,-7.5,104,49,48.5,-112
"3958","Buffalo","New England",2017-12-03,9,-110,7.5,-115,49,48.5,102
"3959","Cleveland","L.A. Chargers",2017-12-03,13.5,-110,13.5,-117,43,45,111
"3960","L.A. Chargers","Cleveland",2017-12-03,-13.5,-110,-13.5,106,43,45,-123
"3961","Carolina","New Orleans",2017-12-03,3,100,5.5,-102,48,48,101
"3962","New Orleans","Carolina",2017-12-03,-3,-120,-5.5,-108,48,48,-111
"3963","L.A. Rams","Arizona",2017-12-03,-5.5,-110,-7.5,106,45,43,101
"3964","Arizona","L.A. Rams",2017-12-03,5.5,-110,7.5,-117,45,43,-111
"3965","N.Y. Giants","Oakland",2017-12-03,8,-110,10,-107,40.5,43,100
"3966","Oakland","N.Y. Giants",2017-12-03,-8,-110,-10,-103,40.5,43,-110
"3967","Philadelphia","Seattle",2017-12-03,-5.5,-115,-3.5,-110,48.5,46.5,-104
"3968","Seattle","Philadelphia",2017-12-03,5.5,-105,3.5,-100,48.5,46.5,-106
"3969","Pittsburgh","Cincinnati",2017-12-04,-6.5,-110,-4.5,-102,43,42.5,-105
"3970","Cincinnati","Pittsburgh",2017-12-04,6.5,-110,4.5,-108,43,42.5,-105
"3971","New Orleans","Atlanta",2017-12-07,2,-110,2.5,-105,55,51.5,-108
"3972","Atlanta","New Orleans",2017-12-07,-2,-110,-2.5,-105,55,51.5,-102
"3973","Oakland","Kansas City",2017-12-10,4.5,-110,4.5,-113,47.5,48.5,-105
"3974","Kansas City","Oakland",2017-12-10,-4.5,-110,-4.5,102,47.5,48.5,-105
"3975","San Francisco","Houston",2017-12-10,1.5,-110,1,104,43,45.5,-101
"3976","Houston","San Francisco",2017-12-10,-1.5,-110,-1,-115,43,45.5,-109
"3977","Minnesota","Carolina",2017-12-10,-1,-110,-2.5,-102,42,40.5,-102
"3978","Carolina","Minnesota",2017-12-10,1,-110,2.5,-108,42,40.5,-108
"3979","Chicago","Cincinnati",2017-12-10,6,100,6,-101,37,40.5,104
"3980","Cincinnati","Chicago",2017-12-10,-6,-120,-6,-109,37,40.5,-115
"3981","Green Bay","Cleveland",2017-12-10,-3.5,-110,-2.5,-106,40.5,38.5,-110
"3982","Cleveland","Green Bay",2017-12-10,3.5,-110,2.5,-104,40.5,38.5,-100
"3983","Detroit","Tampa Bay",2017-12-10,-2,-110,NA,-110,43,47.5,-117
"3984","Tampa Bay","Detroit",2017-12-10,2,-110,NA,-110,43,47.5,106
"3985","Indianapolis","Buffalo",2017-12-10,3.5,-116,3.5,-115,39.5,36.5,-113
"3986","Buffalo","Indianapolis",2017-12-10,-3.5,-104,-3.5,104,39.5,36.5,102
"3987","Dallas","N.Y. Giants",2017-12-10,-6,-105,-4,-101,41,42,-107
"3988","N.Y. Giants","Dallas",2017-12-10,6,-115,4,-109,41,42,-103
"3989","Washington","L.A. Chargers",2017-12-10,6.5,-110,6,-102,46,46.5,-104
"3990","L.A. Chargers","Washington",2017-12-10,-6.5,-110,-6,-108,46,46.5,-106
"3991","Tennessee","Arizona",2017-12-10,-3,-115,-2.5,-115,44.5,42,-103
"3992","Arizona","Tennessee",2017-12-10,3,-105,2.5,104,44.5,42,-107
"3993","N.Y. Jets","Denver",2017-12-10,1.5,-110,-1,101,40.5,40.5,-107
"3994","Denver","N.Y. Jets",2017-12-10,-1.5,-110,1,-111,40.5,40.5,-103
"3995","Seattle","Jacksonville",2017-12-10,3.5,-110,3,-125,39.5,41,-100
"3996","Jacksonville","Seattle",2017-12-10,-3.5,-110,-3,113,39.5,41,-110
"3997","Philadelphia","L.A. Rams",2017-12-10,2,-105,-1,-108,51,47.5,-106
"3998","L.A. Rams","Philadelphia",2017-12-10,-2,-115,1,-102,51,47.5,-104
"3999","Baltimore","Pittsburgh",2017-12-10,7,-115,6,-110,44,43,-105
"4000","Pittsburgh","Baltimore",2017-12-10,-7,-105,-6,-100,44,43,-105
"4001","New England","Miami",2017-12-11,-12,-110,-10,-104,48.5,48,-105
"4002","Miami","New England",2017-12-11,12,-110,10,-106,48.5,48,-105
"4003","Denver","Indianapolis",2017-12-14,-2.5,-115,-3,104,41,40.5,-108
"4004","Indianapolis","Denver",2017-12-14,2.5,-105,3,-115,41,40.5,-102
"4005","Chicago","Detroit",2017-12-16,6,-105,5,-101,43.5,43.5,-104
"4006","Detroit","Chicago",2017-12-16,-6,-115,-5,-109,43.5,43.5,-106
"4007","L.A. Chargers","Kansas City",2017-12-16,1,-110,1,-104,46,47,-113
"4008","Kansas City","L.A. Chargers",2017-12-16,-1,-110,-1,-106,46,47,102
"4009","Philadelphia","N.Y. Giants",2017-12-17,-8,-110,-7.5,108,40,40.5,-107
"4010","N.Y. Giants","Philadelphia",2017-12-17,8,-110,7.5,-119,40,40.5,-103
"4011","Cincinnati","Minnesota",2017-12-17,10.5,-110,12.5,-100,41,42.5,-115
"4012","Minnesota","Cincinnati",2017-12-17,-10.5,-110,-12.5,-110,41,42.5,104
"4013","Houston","Jacksonville",2017-12-17,11.5,-110,10.5,-113,39.5,39,-108
"4014","Jacksonville","Houston",2017-12-17,-11.5,-110,-10.5,102,39.5,39,-102
"4015","Arizona","Washington",2017-12-17,3.5,-110,4,-100,44,40,-102
"4016","Washington","Arizona",2017-12-17,-3.5,-110,-4,-110,44,40,-108
"4017","N.Y. Jets","New Orleans",2017-12-17,15,-110,16.5,-113,47,47,-103
"4018","New Orleans","N.Y. Jets",2017-12-17,-15,-110,-16.5,102,47,47,-107
"4019","Miami","Buffalo",2017-12-17,4,-110,3.5,-107,38.5,39.5,-115
"4020","Buffalo","Miami",2017-12-17,-4,-110,-3.5,-103,38.5,39.5,104
"4021","Green Bay","Carolina",2017-12-17,2,-110,3,-110,44.5,46.5,-103
"4022","Carolina","Green Bay",2017-12-17,-2,-110,-3,-100,44.5,46.5,-107
"4023","Baltimore","Cleveland",2017-12-17,-8,-110,-6.5,-102,40,42,-113
"4024","Cleveland","Baltimore",2017-12-17,8,-110,6.5,-108,40,42,102
"4025","L.A. Rams","Seattle",2017-12-17,1.5,-110,-1,-100,47.5,47.5,-110
"4026","Seattle","L.A. Rams",2017-12-17,-1.5,-110,1,-110,47.5,47.5,100
"4027","New England","Pittsburgh",2017-12-17,-1,-110,-2.5,-113,53.5,53,-115
"4028","Pittsburgh","New England",2017-12-17,1,-110,2.5,102,53.5,53,104
"4029","Tennessee","San Francisco",2017-12-17,0,-110,2.5,-113,45,44.5,-102
"4030","San Francisco","Tennessee",2017-12-17,0,-110,-2.5,102,45,44.5,-108
"4031","Dallas","Oakland",2017-12-17,-1.5,-115,-3,104,46,46,-102
"4032","Oakland","Dallas",2017-12-17,1.5,-105,3,-115,46,46,-108
"4033","Atlanta","Tampa Bay",2017-12-18,-4,-110,-7,-105,47.5,49.5,-101
